Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,bounce_x_y,idx_pos_y_bounce,idx_y_position,last_visible_color_idx,last_visible_color,color_entered,color_next,color_after_next,correct_response,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCOVC_effective,PVC_effective,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCOVC_effective_observable,PVC_effective_observable,Hazard Rate,Contingency,cwl
169,30,Nonwall,274,blue,110.44,141.04,26.880000000000003,-24.96,0.05,0.125,0.075,13700,-1,0.0,0.0,0,-1,0.0,0.0,7.0,22.0,267,3,3,1,2,3,7,5,5,5,3,7,0.026515151515151516,0.3,0.01858736059479554,1,3,1,5,0.047619047619047616,0.25,0.027777777777777776,High,Low,-0.5988447
170,31,Nonwall,254,green,110.44,96.74286,26.880000000000003,-28.8,0.015,0.5,0.075,12700,-1,0.0,0.0,1,-1,0.0,0.0,1.0,1.0,247,2,2,3,1,2,10,16,6,1,4,5,0.020242914979757085,0.5714285714285714,0.004032258064516129,1,0,0,1,0.017241379310344827,0.0,0.0,Low,Medium,-0.38238582
171,32,Nonwall,237,red,110.44,129.54286,26.880000000000003,24.96,0.015,0.875,0.075,11850,-1,0.0,1.0,0,-1,0.0,0.0,2.0,15.0,230,3,3,1,2,1,6,2,6,5,8,2,0.008849557522123894,0.7272727272727273,0.021645021645021644,1,1,2,0,0.0,1.0,0.03125,Low,High,0.7033622
172,33,Nonwall,152,green,145.56,97.29143,-26.880000000000003,-24.96,0.05,0.125,0.075,7600,-1,1.0,0.0,0,-1,1.0,0.0,1.0,2.0,145,1,1,2,3,2,5,11,3,4,4,3,0.020689655172413793,0.5714285714285714,0.026845637583892617,1,2,2,1,0.037037037037037035,0.6666666666666666,0.06896551724137931,High,Low,0.5520797
173,34,Nonwall,183,red,145.56,159.25714,-26.880000000000003,28.8,0.05,0.5,0.075,9150,-1,1.0,1.0,1,-1,1.0,0.0,6.0,28.0,176,3,3,1,2,1,2,12,4,4,5,6,0.03428571428571429,0.625,0.0223463687150838,1,2,2,2,0.04081632653061224,0.6666666666666666,0.0392156862745098,High,Medium,0.5722136
174,35,Nonwall,450,blue,145.56,132.28572,-26.880000000000003,28.8,0.015,0.875,0.075,22500,-1,1.0,1.0,1,-1,1.0,0.0,2.0,17.0,443,2,2,3,1,3,2,4,10,8,16,3,0.006944444444444444,0.8888888888888888,0.01818181818181818,2,1,2,1,0.008695652173913044,0.6666666666666666,0.008620689655172414,Low,High,0.8569659
175,36,Nonwall,247,red,110.44,125.542854,26.880000000000003,28.8,0.015,0.125,0.075,12350,-1,0.0,1.0,1,-1,0.0,0.0,1.0,13.0,240,1,1,2,3,1,7,1,5,3,1,2,0.008368200836820083,0.125,0.012396694214876033,2,1,0,0,0.0,0.0,0.013157894736842105,Low,Low,-0.8321128
176,37,Nonwall,168,blue,110.44,141.04,26.880000000000003,-24.96,0.05,0.5,0.075,8400,-1,0.0,0.0,0,-1,0.0,0.0,7.0,22.0,161,2,2,3,1,3,6,7,4,4,3,3,0.01875,0.375,0.024390243902439025,1,3,3,1,0.019230769230769232,0.75,0.05454545454545454,High,Medium,0.39875245
177,38,Nonwall,176,green,145.56,118.8,-26.880000000000003,28.8,0.05,0.875,0.075,8800,-1,1.0,1.0,1,-1,1.0,0.0,0.0,9.0,169,1,1,2,3,2,6,3,3,6,8,3,0.017964071856287425,0.8888888888888888,0.03468208092485549,1,4,5,0,0.0,1.0,0.08888888888888889,High,High,0.80831766
178,39,Nonwall,186,red,110.44,130.45714,26.880000000000003,-28.8,0.015,0.125,0.075,9300,-1,0.0,0.0,1,-1,0.0,0.0,6.0,16.0,179,1,1,2,3,1,7,9,5,1,1,2,0.011111111111111112,0.16666666666666666,0.0055248618784530384,1,1,0,1,0.023255813953488372,0.0,0.022727272727272728,Low,Low,-0.7796155
179,40,Nonwall,173,green,145.56,144.12572,-26.880000000000003,24.96,0.015,0.5,0.075,8650,-1,1.0,1.0,0,-1,1.0,0.0,4.0,23.0,166,1,1,2,3,2,6,11,4,2,3,0,0.0,0.5,0.011834319526627219,1,1,2,0,0.0,1.0,0.02,Low,Medium,0.5
180,41,Nonwall,419,blue,145.56,90.0,-26.880000000000003,-24.96,0.05,0.875,0.075,20950,-1,1.0,0.0,0,-1,1.0,0.0,0.0,0.0,412,2,2,3,1,3,9,16,5,9,11,9,0.022222222222222223,0.7857142857142857,0.021739130434782608,1,3,3,3,0.02912621359223301,0.75,0.02830188679245283,High,High,0.71229964
