Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,last_visible_color_idx,last_visible_color_idx_cent,last_visible_color_idx_inner,last_visible_color,color_entered,color_next,color_after_next,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCNVC_effective_ps,PCCOVC_effective,PVC_effective,PVC_effective_ps,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCNVC_effective_observable_ps,PCCOVC_effective_observable,PVC_effective_observable,PVC_effective_observable_ps,Hazard Rate,Contingency,correct_response,PCCNVC_adjusted,cwl
149,57,Bounce,381,blue,144.92,22.3,-28.16,25.6,0.15,0.05,0.0,19050,-1,1.0,0.0,0,-1,1.0,367,371,374,2,2,3,1,6,10,9,0,0,15,0.04087193460490463,0.8174386920980926,0.0,0.0,0.0,9,0,0,10,0.0398406374501992,0.796812749003984,0.0,0.0,0.0,High,Low,3,0.037610398930572435,0.19908725
150,58,Bounce,199,green,144.92,231.14,-28.16,-30.72,0.15,0.49999999999999994,0.0,9950,-1,1.0,1.0,1,-1,1.0,185,189,192,1,1,2,3,4,16,4,0,2,7,0.03783783783783784,0.7567567567567568,0.5,0.0,0.0,2,0,0,6,0.047244094488188976,0.9448818897637795,0.0,0.0,0.0,High,Medium,2,0.037610398930572435,0.49079725
151,59,Bounce,172,red,111.08,231.14,28.16,-30.72,0.00875,0.95,0.0,8600,-1,0.0,1.0,1,-1,0.0,158,162,165,1,1,2,3,3,3,4,0,4,1,0.006329113924050633,0.12658227848101267,1.0,0.0,0.0,2,0,2,1,0.009523809523809525,0.19047619047619047,1.0,0.0,0.0,Low,High,1,0.005331456265398958,-0.00058579736
152,60,Bounce,263,red,144.92,24.86,-28.16,30.72,0.00875,0.05,0.0,13150,-1,1.0,0.0,1,-1,1.0,249,253,256,1,1,2,3,3,13,6,0,0,2,0.008032128514056224,0.1606425702811245,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-0.95277476
153,61,Bounce,153,red,111.08,233.7,28.16,-25.6,0.15,0.49999999999999994,0.0,7650,-1,0.0,1.0,0,-1,0.0,139,143,146,1,1,2,3,8,10,3,0,1,6,0.04316546762589928,0.8633093525179856,0.3333333333333333,0.0,0.0,3,0,1,5,0.047619047619047616,0.9523809523809523,0.3333333333333333,0.0,0.0,High,Medium,1,0.037610398930572435,-0.5203478
154,62,Bounce,197,blue,144.92,22.3,-28.16,25.6,0.15,0.95,0.0,9850,-1,1.0,0.0,0,-1,1.0,183,187,190,2,2,3,1,10,8,4,0,4,6,0.03278688524590164,0.6557377049180327,1.0,0.0,0.0,4,0,4,3,0.024,0.48,1.0,0.0,0.0,High,High,3,0.037610398930572435,0.8193534
155,63,Bounce,170,red,111.08,233.7,28.16,-25.6,0.00875,0.05,0.0,8500,-1,0.0,1.0,0,-1,0.0,156,160,163,1,1,2,3,9,7,3,0,0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-1.0
156,64,Bounce,308,green,111.08,231.14,28.16,-30.72,0.00875,0.49999999999999994,0.0,15400,-1,0.0,1.0,1,-1,0.0,294,298,301,2,2,3,1,10,7,7,0,5,1,0.003401360544217687,0.06802721088435375,0.7142857142857143,0.0,0.0,4,0,4,1,0.004830917874396135,0.0966183574879227,1.0,0.0,0.0,Low,Medium,2,0.005331456265398958,-0.28005525
157,65,Bounce,180,blue,144.92,24.86,-28.16,30.72,0.15,0.95,0.0,9000,-1,1.0,0.0,1,-1,1.0,166,170,173,2,2,3,1,9,5,4,0,3,5,0.030120481927710843,0.6024096385542169,0.75,0.0,0.0,2,0,1,4,0.037037037037037035,0.7407407407407407,0.5,0.0,0.0,High,High,3,0.037610398930572435,0.6634146
158,66,Bounce,222,red,144.92,233.7,-28.16,-25.6,0.15,0.05,0.0,11100,-1,1.0,1.0,0,-1,1.0,208,212,215,1,1,2,3,1,1,5,0,0,9,0.04326923076923077,0.8653846153846154,0.0,0.0,0.0,5,0,0,8,0.05333333333333334,1.0666666666666667,0.0,0.0,0.0,High,Low,1,0.037610398930572435,-0.76831836
159,67,Bounce,274,red,111.08,233.7,28.16,-25.6,0.00875,0.49999999999999994,0.0,13700,-1,0.0,1.0,0,-1,0.0,260,264,267,3,3,1,2,3,2,5,0,4,1,0.0038461538461538464,0.07692307692307693,0.8,0.0,0.0,5,0,4,0,0.0,0.0,0.8,0.0,0.0,Low,Medium,1,0.005331456265398958,0.7862433
160,68,Bounce,168,blue,111.08,24.86,28.16,30.72,0.00875,0.95,0.0,8400,-1,0.0,0.0,1,-1,0.0,154,158,161,2,2,3,1,2,17,4,0,4,0,0.0,0.0,1.0,0.0,0.0,2,0,2,0,0.0,0.0,1.0,0.0,0.0,Low,High,3,0.005331456265398958,1.0
161,69,Bounce,212,green,111.08,231.14,28.16,-30.72,0.15,0.05,0.0,10600,-1,0.0,1.0,1,-1,0.0,198,202,205,2,2,3,1,1,11,5,0,1,6,0.030303030303030304,0.6060606060606061,0.2,0.0,0.0,3,0,1,3,0.02142857142857143,0.42857142857142855,0.3333333333333333,0.0,0.0,High,Low,2,0.037610398930572435,-0.6679713
162,70,Bounce,303,blue,144.92,22.3,-28.16,25.6,0.15,0.49999999999999994,0.0,15150,-1,1.0,0.0,0,-1,1.0,289,293,296,2,2,3,1,1,12,7,0,3,11,0.03806228373702422,0.7612456747404844,0.42857142857142855,0.0,0.0,7,0,3,8,0.039603960396039604,0.7920792079207921,0.42857142857142855,0.0,0.0,High,Medium,3,0.037610398930572435,0.44747207
163,71,Bounce,298,red,144.92,24.86,-28.16,30.72,0.00875,0.95,0.0,14900,-1,1.0,0.0,1,-1,1.0,284,288,291,3,3,1,2,8,13,7,0,4,4,0.014084507042253521,0.28169014084507044,0.5714285714285714,0.0,0.0,4,0,2,3,0.015228426395939087,0.30456852791878175,0.5,0.0,0.0,Low,High,1,0.005331456265398958,0.5585761
164,72,Bounce,368,red,144.92,24.86,-28.16,30.72,0.00875,0.05,0.0,18400,-1,1.0,0.0,1,-1,1.0,354,358,361,1,1,2,3,4,7,8,0,0,1,0.002824858757062147,0.05649717514124294,0.0,0.0,0.0,5,0,0,1,0.004201680672268907,0.08403361344537816,0.0,0.0,0.0,Low,Low,1,0.005331456265398958,-0.98317057
165,73,Bounce,216,green,144.92,24.86,-28.16,30.72,0.15,0.49999999999999994,0.0,10800,-1,1.0,0.0,1,-1,1.0,202,206,209,2,2,3,1,9,3,5,0,1,9,0.04455445544554455,0.8910891089108911,0.2,0.0,0.0,3,0,1,6,0.041666666666666664,0.8333333333333334,0.3333333333333333,0.0,0.0,High,Medium,2,0.037610398930572435,-0.6147884
166,74,Bounce,260,blue,111.08,22.3,28.16,25.6,0.15,0.95,0.0,13000,-1,0.0,0.0,0,-1,0.0,246,250,253,2,2,3,1,5,7,5,0,5,7,0.028455284552845527,0.5691056910569106,1.0,0.0,0.0,5,0,5,3,0.01875,0.375,1.0,0.0,0.0,High,High,3,0.037610398930572435,0.84138536
167,75,Bounce,356,blue,111.08,233.7,28.16,-25.6,0.00875,0.05,0.0,17800,-1,0.0,1.0,0,-1,0.0,342,346,349,3,3,1,2,8,8,7,0,0,5,0.014619883040935672,0.29239766081871343,0.0,0.0,0.0,7,0,0,5,0.022123893805309734,0.4424778761061947,0.0,0.0,0.0,Low,Low,3,0.005331456265398958,-0.9154848
